message,error_bit,codeword,received,decoded,pass
1001101,0,11111000000110,11111000000111,1001100,0
1001101,1,11111000000110,11111000000100,1001100,0
1001101,2,11111000000110,11111000000010,1001110,0
1001101,3,11111000000110,11111000001110,1001110,0
1001101,4,11111000000110,11111000010110,1001101,1
1001101,5,11111000000110,11111000100110,1001101,1
1001101,6,11111000000110,11111001000110,1001101,1
1001101,7,11111000000110,11111010000110,1001101,1
1001101,8,11111000000110,11111100000110,1001101,1
1001101,9,11111000000110,11110000000110,1001101,1
1001101,10,11111000000110,11101000000110,1001101,1
1001101,11,11111000000110,11011000000110,1001101,1
1001101,12,11111000000110,10111000000110,1001101,1
1001101,13,11111000000110,01111000000110,1001101,1
1001110,-1,11111000001010,11111000001010,1001110,1
1001110,0,11111000001010,11111000001011,1001110,1
1001110,1,11111000001010,11111000001000,1001110,1
1001110,2,11111000001010,11111000001110,1001110,1
1001110,3,11111000001010,11111000000010,1001110,1
1001110,4,11111000001010,11111000011010,1001110,1
1001110,5,11111000001010,11111000101010,1001110,1
1001110,6,11111000001010,11111001001010,1001110,1
1001110,7,11111000001010,11111010001010,1001110,1
1001110,8,11111000001010,11111100001010,1001110,1
1001110,9,11111000001010,11110000001010,1001110,1
1001110,10,11111000001010,11101000001010,1001110,1
1001110,11,11111000001010,11011000001010,1001110,1
1001110,12,11111000001010,10111000001010,1001110,1
1001110,13,11111000001010,01111000001010,1001110,1
1001111,-1,11111000001001,11111000001001,1001111,1
1001111,0,11111000001001,11111000001000,1001110,0
1001111,1,11111000001001,11111000001011,1001110,0
1001111,2,11111000001001,11111000001101,1001100,0
1001111,3,11111000001001,11111000000001,1001100,0
1001111,4,11111000001001,11111000011001,1001111,1
1001111,5,11111000001001,11111000101001,1001111,1
1001111,6,11111000001001,11111001001001,1001111,1
1001111,7,11111000001001,11111010001001,1001111,1
1001111,8,11111000001001,11111100001001,1001111,1
1001111,9,11111000001001,11110000001001,1001111,1
1001111,10,11111000001001,11101000001001,1001111,1
1001111,11,11111000001001,11011000001001,1001111,1
1001111,12,11111000001001,10111000001001,1001111,1
1001111,13,11111000001001,01111000001001,1001111,1
1010000,-1,11110100101100,11110100101100,1010000,1
1010000,0,11110100101100,11110100101101,1010000,1
1010000,1,11110100101100,11110100101110,1010000,1
1010000,2,11110100101100,11110100101000,1010000,1
1010000,3,11110100101100,11110100100100,1010000,1
1010000,4,11110100101100,11110100111100,1010000,1
1010000,5,11110100101100,11110100001100,1010000,1
1010000,6,11110100101100,11110101101100,1010000,1
1010000,7,11110100101100,11110110101100,1010000,1
1010000,8,11110100101100,11110000101100,1010000,1
1010000,9,11110100101100,11111100101100,1010000,1
1010000,10,11110100101100,11100100101100,1010000,1
1010000,11,11110100101100,11010100101100,1010000,1
1010000,12,11110100101100,10110100101100,1010000,1
1010000,13,11110100101100,01110100101100,1010000,1
1010001,-1,11110100101111,11110100101111,1010001,1
1010001,0,11110100101111,11110100101110,1010000,0
1010001,1,11110100101111,11110100101101,1010000,0
1010001,2,11110100101111,11110100101011,1010010,0
1010001,3,11110100101111,11110100100111,1010010,0
1010001,4,11110100101111,11110100111111,1010001,1
1010001,5,11110100101111,11110100001111,1010001,1
1010001,6,11110100101111,11110101101111,1010001,1
1010001,7,11110100101111,11110110101111,1010001,1
1010001,8,11110100101111,11110000101111,1010001,1
1010001,9,11110100101111,11111100101111,1010001,1
1010001,10,11110100101111,11100100101111,1010001,1
1010001,11,11110100101111,11010100101111,1010001,1
1010001,12,11110100101111,10110100101111,1010001,1
1010001,13,11110100101111,01110100101111,1010001,1
1010010,-1,11110100100011,11110100100011,1010010,1
1010010,0,11110100100011,11110100100010,1010010,1
1010010,1,11110100100011,11110100100001,1010010,1
1010010,2,11110100100011,11110100100111,1010010,1
1010010,3,11110100100011,11110100101011,1010010,1
1010010,4,11110100100011,11110100110011,1010010,1
1010010,5,11110100100011,11110100000011,1010010,1
1010010,6,11110100100011,11110101100011,1010010,1
1010010,7,11110100100011,11110110100011,1010010,1
1010010,8,11110100100011,11110000100011,1010010,1
1010010,9,11110100100011,11111100100011,1010010,1
1010010,10,11110100100011,11100100100011,1010010,1
1010010,11,11110100100011,11010100100011,1010010,1
1010010,12,11110100100011,10110100100011,1010010,1
1010010,13,11110100100011,01110100100011,1010010,1
1010011,-1,11110100100000,11110100100000,1010011,1
1010011,0,11110100100000,11110100100001,1010010,0
1010011,1,11110100100000,11110100100010,1010010,0
1010011,2,11110100100000,11110100100100,1010000,0
1010011,3,11110100100000,11110100101000,1010000,0
1010011,4,11110100100000,11110100110000,1010011,1
1010011,5,11110100100000,11110100000000,1010011,1
1010011,6,11110100100000,11110101100000,1010011,1
1010011,7,11110100100000,11110110100000,1010011,1
1010011,8,11110100100000,11110000100000,1010011,1
1010011,9,11110100100000,11111100100000,1010011,1
1010011,10,11110100100000,11100100100000,1010011,1
1010011,11,11110100100000,11010100100000,1010011,1
1010011,12,11110100100000,10110100100000,1010011,1
1010011,13,11110100100000,01110100100000,1010011,1
1010100,-1,11110100010010,11110100010010,1010100,1
1010100,0,11110100010010,11110100010011,1010100,1
1010100,1,11110100010010,11110100010000,1010100,1
1010100,2,11110100010010,11110100010110,1010100,1
1010100,3,11110100010010,11110100011010,1010100,1
1010100,4,11110100010010,11110100000010,1010100,1
1010100,5,11110100010010,11110100110010,1010100,1
1010100,6,11110100010010,11110101010010,1010100,1
1010100,7,11110100010010,11110110010010,1010100,1
1010100,8,11110100010010,11110000010010,1010100,1
1010100,9,11110100010010,11111100010010,1010100,1
1010100,10,11110100010010,11100100010010,1010100,1
1010100,11,11110100010010,11010100010010,1010100,1
1010100,12,11110100010010,10110100010010,1010100,1
1010100,13,11110100010010,01110100010010,1010100,1
1010101,-1,11110100010001,11110100010001,1010101,1
1010101,0,11110100010001,11110100010000,1010100,0
1010101,1,11110100010001,11110100010011,1010100,0
1010101,2,11110100010001,11110100010101,1010110,0
1010101,3,11110100010001,11110100011001,1010110,0
1010101,4,11110100010001,11110100000001,1010101,1
1010101,5,11110100010001,11110100110001,1010101,1
1010101,6,11110100010001,11110101010001,1010101,1
1010101,7,11110100010001,11110110010001,1010101,1
1010101,8,11110100010001,11110000010001,1010101,1
1010101,9,11110100010001,11111100010001,1010101,1
1010101,10,11110100010001,11100100010001,1010101,1
1010101,11,11110100010001,11010100010001,1010101,1
1010101,12,11110100010001,10110100010001,1010101,1
1010101,13,11110100010001,01110100010001,1010101,1
1010110,-1,11110100011101,11110100011101,1010110,1
1010110,0,11110100011101,11110100011100,1010110,1
1010110,1,11110100011101,11110100011111,1010110,1
1010110,2,11110100011101,11110100011001,1010110,1
1010110,3,11110100011101,11110100010101,1010110,1
1010110,4,11110100011101,11110100001101,1010110,1
1010110,5,11110100011101,11110100111101,1010110,1
1010110,6,11110100011101,11110101011101,1010110,1
1010110,7,11110100011101,11110110011101,1010110,1
1010110,8,11110100011101,11110000011101,1010110,1
1010110,9,11110100011101,11111100011101,1010110,1
1010110,10,11110100011101,11100100011101,1010110,1
1010110,11,11110100011101,11010100011101,1010110,1
1010110,12,11110100011101,10110100011101,1010110,1
1010110,13,11110100011101,01110100011101,1010110,1
1010111,-1,11110100011110,11110100011110,1010111,1
1010111,0,11110100011110,11110100011111,1010110,0
1010111,1,11110100011110,11110100011100,1010110,0
1010111,2,11110100011110,11110100011010,1010100,0
1010111,3,11110100011110,11110100010110,1010100,0
1010111,4,11110100011110,11110100001110,1010111,1
1010111,5,11110100011110,11110100111110,1010111,1
1010111,6,11110100011110,11110101011110,1010111,1
1010111,7,11110100011110,11110110011110,1010111,1
1010111,8,11110100011110,11110000011110,1010111,1
1010111,9,11110100011110,11111100011110,1010111,1
1010111,10,11110100011110,11100100011110,1010111,1
1010111,11,11110100011110,11010100011110,1010111,1
1010111,12,11110100011110,10110100011110,1010111,1
1010111,13,11110100011110,01110100011110,1010111,1
1011000,-1,11110111010111,11110111010111,1011000,1
1011000,0,11110111010111,11110111010110,1011000,1
1011000,1,11110111010111,11110111010101,1011000,1
1011000,2,11110111010111,11110111010011,1011000,1
1011000,3,11110111010111,11110111011111,1011000,1
1011000,4,11110111010111,11110111000111,1011000,1
1011000,5,11110111010111,11110111110111,1011000,1
1011000,6,11110111010111,11110110010111,1011000,1
1011000,7,11110111010111,11110101010111,1011000,1
1011000,8,11110111010111,11110011010111,1011000,1
1011000,9,11110111010111,11111111010111,1011000,1
1011000,10,11110111010111,11100111010111,1011000,1
1011000,11,11110111010111,11010111010111,1011000,1
1011000,12,11110111010111,10110111010111,1011000,1
1011000,13,11110111010111,01110111010111,1011000,1
1011001,-1,11110111010100,11110111010100,1011001,1
1011001,0,11110111010100,11110111010101,1011000,0
1011001,1,11110111010100,11110111010110,1011000,0
1011001,2,11110111010100,11110111010000,1011010,0
1011001,3,11110111010100,11110111011100,1011010,0
1011001,4,11110111010100,11110111000100,1011001,1
1011001,5,11110111010100,11110111110100,1011001,1
1011001,6,11110111010100,11110110010100,1011001,1
1011001,7,11110111010100,11110101010100,1011001,1
1011001,8,11110111010100,11110011010100,1011001,1
1011001,9,11110111010100,11111111010100,1011001,1
1011001,10,11110111010100,11100111010100,1011001,1
1011001,11,11110111010100,11010111010100,1011001,1
1011001,12,11110111010100,10110111010100,1011001,1
1011001,13,11110111010100,01110111010100,1011001,1
1011010,-1,11110111011000,11110111011000,1011010,1
1011010,0,11110111011000,11110111011001,1011010,1
1011010,1,11110111011000,11110111011010,1011010,1
1011010,2,11110111011000,11110111011100,1011010,1
1011010,3,11110111011000,11110111010000,1011010,1
1011010,4,11110111011000,11110111001000,1011010,1
1011010,5,11110111011000,11110111111000,1011010,1
1011010,6,11110111011000,11110110011000,1011010,1
1011010,7,11110111011000,11110101011000,1011010,1
1011010,8,11110111011000,11110011011000,1011010,1
1011010,9,11110111011000,11111111011000,1011010,1
1011010,10,11110111011000,11100111011000,1011010,1
1011010,11,11110111011000,11010111011000,1011010,1
1011010,12,11110111011000,10110111011000,1011010,1
1011010,13,11110111011000,01110111011000,1011010,1
1011011,-1,11110111011011,11110111011011,1011011,1
1011011,0,11110111011011,11110111011010,1011010,0
1011011,1,11110111011011,11110111011001,1011010,0
1011011,2,11110111011011,11110111011111,1011000,0
1011011,3,11110111011011,11110111010011,1011000,0
1011011,4,11110111011011,11110111001011,1011011,1
1011011,5,11110111011011,11110111111011,1011011,1
1011011,6,11110111011011,11110110011011,1011011,1
1011011,7,11110111011011,11110101011011,1011011,1
1011011,8,11110111011011,11110011011011,1011011,1
1011011,9,11110111011011,11111111011011,1011011,1
1011011,10,11110111011011,11100111011011,1011011,1
1011011,11,11110111011011,11010111011011,1011011,1
1011011,12,11110111011011,10110111011011,1011011,1
1011011,13,11110111011011,01110111011011,1011011,1
1011100,-1,11110111101001,11110111101001,1011100,1
1011100,0,11110111101001,11110111101000,1011100,1
1011100,1,11110111101001,11110111101011,1011100,1
1011100,2,11110111101001,11110111101101,1011100,1
1011100,3,11110111101001,11110111100001,1011100,1
1011100,4,11110111101001,11110111111001,1011100,1
1011100,5,11110111101001,11110111001001,1011100,1
1011100,6,11110111101001,11110110101001,1011100,1
1011100,7,11110111101001,11110101101001,1011100,1
1011100,8,11110111101001,11110011101001,1011100,1
1011100,9,11110111101001,11111111101001,1011100,1
1011100,10,11110111101001,11100111101001,1011100,1
1011100,11,11110111101001,11010111101001,1011100,1
1011100,12,11110111101001,10110111101001,1011100,1
1011100,13,11110111101001,01110111101001,1011100,1
1011101,-1,11110111101010,11110111101010,1011101,1
1011101,0,11110111101010,11110111101011,1011100,0
1011101,1,11110111101010,11110111101000,1011100,0
1011101,2,11110111101010,11110111101110,1011110,0
1011101,3,11110111101010,11110111100010,1011110,0
1011101,4,11110111101010,11110111111010,1011101,1
1011101,5,11110111101010,11110111001010,1011101,1
1011101,6,11110111101010,11110110101010,1011101,1
1011101,7,11110111101010,11110101101010,1011101,1
1011101,8,11110111101010,11110011101010,1011101,1
1011101,9,11110111101010,11111111101010,1011101,1
1011101,10,11110111101010,11100111101010,1011101,1
1011101,11,11110111101010,11010111101010,1011101,1
1011101,12,11110111101010,10110111101010,1011101,1
1011101,13,11110111101010,01110111101010,1011101,1
1011110,-1,11110111100110,11110111100110,1011110,1
1011110,0,11110111100110,11110111100111,1011110,1
1011110,1,11110111100110,11110111100100,1011110,1
1011110,2,11110111100110,11110111100010,1011110,1
1011110,3,11110111100110,11110111101110,1011110,1
1011110,4,11110111100110,11110111110110,1011110,1
1011110,5,11110111100110,11110111000110,1011110,1
1011110,6,11110111100110,11110110100110,1011110,1
1011110,7,11110111100110,11110101100110,1011110,1
1011110,8,11110111100110,11110011100110,1011110,1
1011110,9,11110111100110,11111111100110,1011110,1
1011110,10,11110111100110,11100111100110,1011110,1
1011110,11,11110111100110,11010111100110,1011110,1
1011110,12,11110111100110,10110111100110,1011110,1
1011110,13,11110111100110,01110111100110,1011110,1
1011111,-1,11110111100101,11110111100101,1011111,1
1011111,0,11110111100101,11110111100100,1011110,0
1011111,1,11110111100101,11110111100111,1011110,0
1011111,2,11110111100101,11110111100001,1011100,0
1011111,3,11110111100101,11110111101101,1011100,0
1011111,4,11110111100101,11110111110101,1011111,1
1011111,5,11110111100101,11110111000101,1011111,1
1011111,6,11110111100101,11110110100101,1011111,1
1011111,7,11110111100101,11110101100101,1011111,1
1011111,8,11110111100101,11110011100101,1011111,1
1011111,9,11110111100101,11111111100101,1011111,1
1011111,10,11110111100101,11100111100101,1011111,1
1011111,11,11110111100101,11010111100101,1011111,1
1011111,12,11110111100101,10110111100101,1011111,1
1011111,13,11110111100101,01110111100101,1011111,1
1100000,-1,11000101110000,11000101110000,1100000,1
1100000,0,11000101110000,11000101110001,1100000,1
1100000,1,11000101110000,11000101110010,1100000,1
1100000,2,11000101110000,11000101110100,1100000,1
1100000,3,11000101110000,11000101111000,1100000,1
1100000,4,11000101110000,11000101100000,1100000,1
1100000,5,11000101110000,11000101010000,1100000,1
1100000,6,11000101110000,11000100110000,1100000,1
1100000,7,11000101110000,11000111110000,1100000,1
1100000,8,11000101110000,11000001110000,1100000,1
1100000,9,11000101110000,11001101110000,1100000,1
1100000,10,11000101110000,11010101110000,1100000,1
1100000,11,11000101110000,11100101110000,1100000,1
1100000,12,11000101110000,10000101110000,1100000,1
1100000,13,11000101110000,01000101110000,1100000,1
1100001,-1,11000101110011,11000101110011,1100001,1
1100001,0,11000101110011,11000101110010,1100000,0
1100001,1,11000101110011,11000101110001,1100000,0
1100001,2,11000101110011,11000101110111,1100010,0
1100001,3,11000101110011,11000101111011,1100010,0
1100001,4,11000101110011,11000101100011,1100001,1
1100001,5,11000101110011,11000101010011,1100001,1
1100001,6,11000101110011,11000100110011,1100001,1
1100001,7,11000101110011,11000111110011,1100001,1
1100001,8,11000101110011,11000001110011,1100001,1
1100001,9,11000101110011,11001101110011,1100001,1
1100001,10,11000101110011,11010101110011,1100001,1
1100001,11,11000101110011,11100101110011,1100001,1
1100001,12,11000101110011,10000101110011,1100001,1
1100001,13,11000101110011,01000101110011,1100001,1
1100010,-1,11000101111111,11000101111111,1100010,1
1100010,0,11000101111111,11000101111110,1100010,1
1100010,1,11000101111111,11000101111101,1100010,1
1100010,2,11000101111111,11000101111011,1100010,1
1100010,3,11000101111111,11000101110111,1100010,1
1100010,4,11000101111111,11000101101111,1100010,1
1100010,5,11000101111111,11000101011111,1100010,1
1100010,6,11000101111111,11000100111111,1100010,1
1100010,7,11000101111111,11000111111111,1100010,1
1100010,8,11000101111111,11000001111111,1100010,1
1100010,9,11000101111111,11001101111111,1100010,1
1100010,10,11000101111111,11010101111111,1100010,1
1100010,11,11000101111111,11100101111111,1100010,1
1100010,12,11000101111111,10000101111111,1100010,1
1100010,13,11000101111111,01000101111111,1100010,1
1100011,-1,11000101111100,11000101111100,1100011,1
1100011,0,11000101111100,11000101111101,1100010,0
1100011,1,11000101111100,11000101111110,1100010,0
1100011,2,11000101111100,11000101111000,1100000,0
1100011,3,11000101111100,11000101110100,1100000,0
1100011,4,11000101111100,11000101101100,1100011,1
1100011,5,11000101111100,11000101011100,1100011,1
1100011,6,11000101111100,11000100111100,1100011,1
1100011,7,11000101111100,11000111111100,1100011,1
1100011,8,11000101111100,11000001111100,1100011,1
1100011,9,11000101111100,11001101111100,1100011,1
1100011,10,11000101111100,11010101111100,1100011,1
1100011,11,11000101111100,11100101111100,1100011,1
1100011,12,11000101111100,10000101111100,1100011,1
1100011,13,11000101111100,01000101111100,1100011,1
1100100,-1,11000101001110,11000101001110,1100100,1
1100100,0,11000101001110,11000101001111,1100100,1
1100100,1,11000101001110,11000101001100,1100100,1
1100100,2,11000101001110,11000101001010,1100100,1
1100100,3,11000101001110,11000101000110,1100100,1
1100100,4,11000101001110,11000101011110,1100100,1
1100100,5,11000101001110,11000101101110,1100100,1
1100100,6,11000101001110,11000100001110,1100100,1
1100100,7,11000101001110,11000111001110,1100100,1
1100100,8,11000101001110,11000001001110,1100100,1
1100100,9,11000101001110,11001101001110,1100100,1
1100100,10,11000101001110,11010101001110,1100100,1
1100100,11,11000101001110,11100101001110,1100100,1
1100100,12,11000101001110,10000101001110,1100100,1
1100100,13,11000101001110,01000101001110,1100100,1
1100101,-1,11000101001101,11000101001101,1100101,1
1100101,0,11000101001101,11000101001100,1100100,0
1100101,1,11000101001101,11000101001111,1100100,0
1100101,2,11000101001101,11000101001001,1100110,0
1100101,3,11000101001101,11000101000101,1100110,0
1100101,4,11000101001101,11000101011101,1100101,1
1100101,5,11000101001101,11000101101101,1100101,1
1100101,6,11000101001101,11000100001101,1100101,1
1100101,7,11000101001101,11000111001101,1100101,1
1100101,8,11000101001101,11000001001101,1100101,1
1100101,9,11000101001101,11001101001101,1100101,1
1100101,10,11000101001101,11010101001101,1100101,1
1100101,11,11000101001101,11100101001101,1100101,1
1100101,12,11000101001101,10000101001101,1100101,1
1100101,13,11000101001101,01000101001101,1100101,1
1100110,-1,11000101000001,11000101000001,1100110,1
1100110,0,11000101000001,11000101000000,1100110,1
1100110,1,11000101000001,11000101000011,1100110,1
1100110,2,11000101000001,11000101000101,1100110,1
1100110,3,11000101000001,11000101001001,1100110,1
1100110,4,11000101000001,11000101010001,1100110,1
1100110,5,11000101000001,11000101100001,1100110,1
1100110,6,11000101000001,11000100000001,1100110,1
1100110,7,11000101000001,11000111000001,1100110,1
1100110,8,11000101000001,11000001000001,1100110,1
1100110,9,11000101000001,11001101000001,1100110,1
1100110,10,11000101000001,11010101000001,1100110,1
1100110,11,11000101000001,11100101000001,1100110,1
1100110,12,11000101000001,10000101000001,1100110,1
1100110,13,11000101000001,01000101000001,1100110,1
1100111,-1,11000101000010,11000101000010,1100111,1
1100111,0,11000101000010,11000101000011,1100110,0
1100111,1,11000101000010,11000101000000,1100110,0
1100111,2,11000101000010,11000101000110,1100100,0
1100111,3,11000101000010,11000101001010,1100100,0
1100111,4,11000101000010,11000101010010,1100111,1
1100111,5,11000101000010,11000101100010,1100111,1
1100111,6,11000101000010,11000100000010,1100111,1
1100111,7,11000101000010,11000111000010,1100111,1
1100111,8,11000101000010,11000001000010,1100111,1
1100111,9,11000101000010,11001101000010,1100111,1
1100111,10,11000101000010,11010101000010,1100111,1
1100111,11,11000101000010,11100101000010,1100111,1
1100111,12,11000101000010,10000101000010,1100111,1
1100111,13,11000101000010,01000101000010,1100111,1
1101000,-1,11000110001011,11000110001011,1101000,1
1101000,0,11000110001011,11000110001010,1101000,1
1101000,1,11000110001011,11000110001001,1101000,1
1101000,2,11000110001011,11000110001111,1101000,1
1101000,3,11000110001011,11000110000011,1101000,1
1101000,4,11000110001011,11000110011011,1101000,1
1101000,5,11000110001011,11000110101011,1101000,1
1101000,6,11000110001011,11000111001011,1101000,1
1101000,7,11000110001011,11000100001011,1101000,1
1101000,8,11000110001011,11000010001011,1101000,1
1101000,9,11000110001011,11001110001011,1101000,1
1101000,10,11000110001011,11010110001011,1101000,1
1101000,11,11000110001011,11100110001011,1101000,1
1101000,12,11000110001011,10000110001011,1101000,1
1101000,13,11000110001011,01000110001011,1101000,1
1101001,-1,11000110001000,11000110001000,1101001,1
1101001,0,11000110001000,11000110001001,1101000,0
1101001,1,11000110001000,11000110001010,1101000,0
1101001,2,11000110001000,11000110001100,1101010,0
1101001,3,11000110001000,11000110000000,1101010,0
1101001,4,11000110001000,11000110011000,1101001,1
1101001,5,11000110001000,11000110101000,1101001,1
1101001,6,11000110001000,11000111001000,1101001,1
1101001,7,11000110001000,11000100001000,1101001,1
1101001,8,11000110001000,11000010001000,1101001,1
1101001,9,11000110001000,11001110001000,1101001,1
1101001,10,11000110001000,11010110001000,1101001,1
1101001,11,11000110001000,11100110001000,1101001,1
1101001,12,11000110001000,10000110001000,1101001,1
1101001,13,11000110001000,01000110001000,1101001,1
1101010,-1,11000110000100,11000110000100,1101010,1
1101010,0,11000110000100,11000110000101,1101010,1
1101010,1,11000110000100,11000110000110,1101010,1
1101010,2,11000110000100,11000110000000,1101010,1
1101010,3,11000110000100,11000110001100,1101010,1
1101010,4,11000110000100,11000110010100,1101010,1
1101010,5,11000110000100,11000110100100,1101010,1
1101010,6,11000110000100,11000111000100,1101010,1
1101010,7,11000110000100,11000100000100,1101010,1
1101010,8,11000110000100,11000010000100,1101010,1
1101010,9,11000110000100,11001110000100,1101010,1
1101010,10,11000110000100,11010110000100,1101010,1
1101010,11,11000110000100,11100110000100,1101010,1
1101010,12,11000110000100,10000110000100,1101010,1
1101010,13,11000110000100,01000110000100,1101010,1
1101011,-1,11000110000111,11000110000111,1101011,1
1101011,0,11000110000111,11000110000110,1101010,0
1101011,1,11000110000111,11000110000101,1101010,0
1101011,2,11000110000111,11000110000011,1101000,0
1101011,3,11000110000111,11000110001111,1101000,0
1101011,4,11000110000111,11000110010111,1101011,1
1101011,5,11000110000111,11000110100111,1101011,1
1101011,6,11000110000111,11000111000111,1101011,1
1101011,7,11000110000111,11000100000111,1101011,1
1101011,8,11000110000111,11000010000111,1101011,1
1101011,9,11000110000111,11001110000111,1101011,1
1101011,10,11000110000111,11010110000111,1101011,1
1101011,11,11000110000111,11100110000111,1101011,1
1101011,12,11000110000111,10000110000111,1101011,1
1101011,13,11000110000111,01000110000111,1101011,1
1101100,-1,11000110110101,11000110110101,1101100,1
1101100,0,11000110110101,11000110110100,1101100,1
1101100,1,11000110110101,11000110110111,1101100,1
1101100,2,11000110110101,11000110110001,1101100,1
1101100,3,11000110110101,11000110111101,1101100,1
1101100,4,11000110110101,11000110100101,1101100,1
1101100,5,11000110110101,11000110010101,1101100,1
1101100,6,11000110110101,11000111110101,1101100,1
1101100,7,11000110110101,11000100110101,1101100,1
1101100,8,11000110110101,11000010110101,1101100,1
1101100,9,11000110110101,11001110110101,1101100,1
1101100,10,11000110110101,11010110110101,1101100,1
1101100,11,11000110110101,11100110110101,1101100,1
1101100,12,11000110110101,10000110110101,1101100,1
1101100,13,11000110110101,01000110110101,1101100,1
1101101,-1,11000110110110,11000110110110,1101101,1
1101101,0,11000110110110,11000110110111,1101100,0
1101101,1,11000110110110,11000110110100,1101100,0
1101101,2,11000110110110,11000110110010,1101110,0
1101101,3,11000110110110,11000110111110,1101110,0
1101101,4,11000110110110,11000110100110,1101101,1
1101101,5,11000110110110,11000110010110,1101101,1
1101101,6,11000110110110,11000111110110,1101101,1
1101101,7,11000110110110,11000100110110,1101101,1
1101101,8,11000110110110,11000010110110,1101101,1
1101101,9,11000110110110,11001110110110,1101101,1
1101101,10,11000110110110,11010110110110,1101101,1
1101101,11,11000110110110,11100110110110,1101101,1
1101101,12,11000110110110,10000110110110,1101101,1
1101101,13,11000110110110,01000110110110,1101101,1
1101110,-1,11000110111010,11000110111010,1101110,1
1101110,0,11000110111010,11000110111011,1101110,1
1101110,1,11000110111010,11000110111000,1101110,1
1101110,2,11000110111010,11000110111110,1101110,1
1101110,3,11000110111010,11000110110010,1101110,1
1101110,4,11000110111010,11000110101010,1101110,1
1101110,5,11000110111010,11000110011010,1101110,1
1101110,6,11000110111010,11000111111010,1101110,1
1101110,7,11000110111010,11000100111010,1101110,1
1101110,8,11000110111010,11000010111010,1101110,1
1101110,9,11000110111010,11001110111010,1101110,1
1101110,10,11000110111010,11010110111010,1101110,1
1101110,11,11000110111010,11100110111010,1101110,1
1101110,12,11000110111010,10000110111010,1101110,1
1101110,13,11000110111010,01000110111010,1101110,1
1101111,-1,11000110111001,11000110111001,1101111,1
1101111,0,11000110111001,11000110111000,1101110,0
1101111,1,11000110111001,11000110111011,1101110,0
1101111,2,11000110111001,11000110111101,1101100,0
1101111,3,11000110111001,11000110110001,1101100,0
1101111,4,11000110111001,11000110101001,1101111,1
1101111,5,11000110111001,11000110011001,1101111,1
1101111,6,11000110111001,11000111111001,1101111,1
1101111,7,11000110111001,11000100111001,1101111,1
1101111,8,11000110111001,11000010111001,1101111,1
1101111,9,11000110111001,11001110111001,1101111,1
1101111,10,11000110111001,11010110111001,1101111,1
1101111,11,11000110111001,11100110111001,1101111,1
1101111,12,11000110111001,10000110111001,1101111,1
1101111,13,11000110111001,01000110111001,1101111,1
1110000,-1,11001010011100,11001010011100,1110000,1
1110000,0,11001010011100,11001010011101,1110000,1
1110000,1,11001010011100,11001010011110,1110000,1
1110000,2,11001010011100,11001010011000,1110000,1
1110000,3,11001010011100,11001010010100,1110000,1
1110000,4,11001010011100,11001010001100,1110000,1
1110000,5,11001010011100,11001010111100,1110000,1
1110000,6,11001010011100,11001011011100,1110000,1
1110000,7,11001010011100,11001000011100,1110000,1
1110000,8,11001010011100,11001110011100,1110000,1
1110000,9,11001010011100,11000010011100,1110000,1
1110000,10,11001010011100,11011010011100,1110000,1
1110000,11,11001010011100,11101010011100,1110000,1
1110000,12,11001010011100,10001010011100,1110000,1
1110000,13,11001010011100,01001010011100,1110000,1
1110001,-1,11001010011111,11001010011111,1110001,1
1110001,0,11001010011111,11001010011110,1110000,0
1110001,1,11001010011111,11001010011101,1110000,0
1110001,2,11001010011111,11001010011011,1110010,0
1110001,3,11001010011111,11001010010111,1110010,0
1110001,4,11001010011111,11001010001111,1110001,1
1110001,5,11001010011111,11001010111111,1110001,1
1110001,6,11001010011111,11001011011111,1110001,1
1110001,7,11001010011111,11001000011111,1110001,1
1110001,8,11001010011111,11001110011111,1110001,1
1110001,9,11001010011111,11000010011111,1110001,1
1110001,10,11001010011111,11011010011111,1110001,1
1110001,11,11001010011111,11101010011111,1110001,1
1110001,12,11001010011111,10001010011111,1110001,1
1110001,13,11001010011111,01001010011111,1110001,1
1110010,-1,11001010010011,11001010010011,1110010,1
1110010,0,11001010010011,11001010010010,1110010,1
1110010,1,11001010010011,11001010010001,1110010,1
1110010,2,11001010010011,11001010010111,1110010,1
1110010,3,11001010010011,11001010011011,1110010,1
1110010,4,11001010010011,11001010000011,1110010,1
1110010,5,11001010010011,11001010110011,1110010,1
1110010,6,11001010010011,11001011010011,1110010,1
1110010,7,11001010010011,11001000010011,1110010,1
1110010,8,11001010010011,11001110010011,1110010,1
1110010,9,11001010010011,11000010010011,1110010,1
1110010,10,11001010010011,11011010010011,1110010,1
1110010,11,11001010010011,11101010010011,1110010,1
1110010,12,11001010010011,10001010010011,1110010,1
1110010,13,11001010010011,01001010010011,1110010,1
1110011,-1,11001010010000,11001010010000,1110011,1
1110011,0,11001010010000,11001010010001,1110010,0
1110011,1,11001010010000,11001010010010,1110010,0
1110011,2,11001010010000,11001010010100,1110000,0
1110011,3,11001010010000,11001010011000,1110000,0
1110011,4,11001010010000,11001010000000,1110011,1
1110011,5,11001010010000,11001010110000,1110011,1
1110011,6,11001010010000,11001011010000,1110011,1
1110011,7,11001010010000,11001000010000,1110011,1
1110011,8,11001010010000,11001110010000,1110011,1
1110011,9,11001010010000,11000010010000,1110011,1
